train.py  --name  resnet10_32size  --dataroot  dataset  --classes  FastGan,StyleGAN_ADA  --batch_size  128  --delr_freq  30  --lr  0.0002  --niter  500
Model size: 19697.00000
cwd: /home/ashish/NPR-DeepfakeDetectionResnet18
(Val @ epoch 0) acc: 0.5; ap: 0.4866693775496892
(Val @ epoch 82) acc: 0.96; ap: 0.9931429725950508
(Val @ epoch 83) acc: 0.9533333333333334; ap: 0.9928522349123446
(Val @ epoch 84) acc: 0.9533333333333334; ap: 0.9921218729657151
(Val @ epoch 85) acc: 0.9333333333333333; ap: 0.990963128463595
(Val @ epoch 86) acc: 0.9666666666666667; ap: 0.9931002382691564
(Val @ epoch 87) acc: 0.9533333333333334; ap: 0.9945942822705129
2024_03_27_16_21_41 Train loss: 0.2143467664718628 at step: 800 lr 0.000162
(Val @ epoch 88) acc: 0.9666666666666667; ap: 0.9949042313840791
(Val @ epoch 89) acc: 0.9666666666666667; ap: 0.9946501353870698
2024_03_27_16_21_45 changing lr at the end of epoch 90, iters 819
*************************
Changing lr from 0.000162 to 0.00014580000000000002
*************************
(Val @ epoch 90) acc: 0.9733333333333334; ap: 0.9952287353993234
(Val @ epoch 91) acc: 0.9466666666666667; ap: 0.9963559328191964
(Val @ epoch 92) acc: 0.9533333333333334; ap: 0.9954209332505929
(Val @ epoch 93) acc: 0.9666666666666667; ap: 0.9942165346736528
(Val @ epoch 94) acc: 0.9666666666666667; ap: 0.9956010448690606
(Val @ epoch 95) acc: 0.8733333333333333; ap: 0.9952038027045947
(Val @ epoch 96) acc: 0.94; ap: 0.9958805176027752
(Val @ epoch 97) acc: 0.9733333333333334; ap: 0.9967186621847894
(Val @ epoch 98) acc: 0.9533333333333334; ap: 0.9959293138887207
(Val @ epoch 99) acc: 0.94; ap: 0.9945876891518914
(Val @ epoch 100) acc: 0.9733333333333334; ap: 0.9940250174105586
(Val @ epoch 101) acc: 0.9533333333333334; ap: 0.9958591355176437
(Val @ epoch 102) acc: 0.9466666666666667; ap: 0.996298688639816
(Val @ epoch 103) acc: 0.92; ap: 0.9956370527821103
(Val @ epoch 104) acc: 0.9666666666666667; ap: 0.9955696678184558
(Val @ epoch 105) acc: 0.9466666666666667; ap: 0.9955768064639506
(Val @ epoch 106) acc: 0.92; ap: 0.9972315407060962
(Val @ epoch 107) acc: 0.96; ap: 0.9970522654082661
(Val @ epoch 108) acc: 0.9533333333333334; ap: 0.9964412003826033
(Val @ epoch 109) acc: 0.9666666666666667; ap: 0.9969630535236167
(Val @ epoch 110) acc: 0.98; ap: 0.9982865541340425
(Val @ epoch 111) acc: 0.96; ap: 0.9975001909424376
(Val @ epoch 112) acc: 0.98; ap: 0.9971888610522465
(Val @ epoch 113) acc: 0.94; ap: 0.9977839009682314
(Val @ epoch 114) acc: 0.9733333333333334; ap: 0.9966575691641404
(Val @ epoch 115) acc: 0.9733333333333334; ap: 0.9970272094503642
(Val @ epoch 116) acc: 0.9733333333333334; ap: 0.9977150478013604
(Val @ epoch 117) acc: 0.96; ap: 0.9977351851011316
(Val @ epoch 118) acc: 0.9733333333333334; ap: 0.9991292215292213
(Val @ epoch 119) acc: 0.98; ap: 0.9986111887397786
2024_03_27_16_22_45 changing lr at the end of epoch 120, iters 1089
*************************
Changing lr from 0.00014580000000000005 to 0.00013122000000000003
*************************
(Val @ epoch 120) acc: 0.96; ap: 0.9982382101273634
(Val @ epoch 121) acc: 0.98; ap: 0.9977502859162324
(Val @ epoch 122) acc: 0.98; ap: 0.9985669952662751
(Val @ epoch 123) acc: 0.9866666666666667; ap: 0.9991130732938951
(Val @ epoch 124) acc: 0.96; ap: 0.9983059129304741
(Val @ epoch 125) acc: 0.9733333333333334; ap: 0.9988345679012344
(Val @ epoch 126) acc: 0.9733333333333334; ap: 0.9986543877210542
(Val @ epoch 127) acc: 0.9466666666666667; ap: 0.9991292215292213
(Val @ epoch 128) acc: 0.9733333333333334; ap: 0.9981232645286476
(Val @ epoch 129) acc: 0.9866666666666667; ap: 0.9993248945147678
(Val @ epoch 130) acc: 0.92; ap: 0.9991292215292213
(Val @ epoch 131) acc: 0.9733333333333334; ap: 0.9983059129304741
(Val @ epoch 132) acc: 0.98; ap: 0.9994871794871794
2024_03_27_16_23_11 Train loss: 0.13565897941589355 at step: 1200 lr 0.00013122000000000003
(Val @ epoch 133) acc: 0.9466666666666667; ap: 0.9991292215292213
(Val @ epoch 134) acc: 0.9733333333333334; ap: 0.99914711673699
(Val @ epoch 135) acc: 0.9733333333333334; ap: 0.9983059129304741
(Val @ epoch 136) acc: 0.9733333333333334; ap: 0.9986111887397786
(Val @ epoch 137) acc: 0.9866666666666667; ap: 0.9996536796536795
(Val @ epoch 138) acc: 0.98; ap: 0.9991666666666665
(Val @ epoch 139) acc: 0.98; ap: 0.9991666666666665
(Val @ epoch 140) acc: 0.96; ap: 0.9994871794871794
(Val @ epoch 141) acc: 0.94; ap: 0.9986543877210542
(Val @ epoch 142) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 143) acc: 0.9; ap: 0.9994871794871794
(Val @ epoch 144) acc: 0.9133333333333333; ap: 0.9976690631287966
(Val @ epoch 145) acc: 0.9733333333333334; ap: 0.9994871794871794
(Val @ epoch 146) acc: 0.96; ap: 0.9994871794871794
(Val @ epoch 147) acc: 0.98; ap: 0.9988345679012344
(Val @ epoch 148) acc: 0.9733333333333334; ap: 0.9999999999999998
(Val @ epoch 149) acc: 0.94; ap: 0.9999999999999998
2024_03_27_16_23_46 changing lr at the end of epoch 150, iters 1359
*************************
Changing lr from 0.00013122000000000003 to 0.00011809800000000003
*************************
(Val @ epoch 150) acc: 0.96; ap: 0.9981373096039761
(Val @ epoch 151) acc: 0.98; ap: 0.9994871794871794
(Val @ epoch 152) acc: 0.9933333333333333; ap: 0.9994871794871794
(Val @ epoch 153) acc: 0.98; ap: 0.9996536796536795
(Val @ epoch 154) acc: 0.98; ap: 0.9994871794871794
(Val @ epoch 155) acc: 0.98; ap: 0.9996536796536795
(Val @ epoch 156) acc: 0.98; ap: 0.9996536796536795
(Val @ epoch 157) acc: 0.96; ap: 0.9996536796536795
(Val @ epoch 158) acc: 0.98; ap: 0.9988087087087085
(Val @ epoch 159) acc: 0.96; ap: 0.9994871794871794
(Val @ epoch 160) acc: 0.96; ap: 0.9996536796536795
(Val @ epoch 161) acc: 0.98; ap: 0.99914711673699
(Val @ epoch 162) acc: 0.96; ap: 0.9996536796536795
(Val @ epoch 163) acc: 0.9866666666666667; ap: 0.9996536796536795
(Val @ epoch 164) acc: 0.9933333333333333; ap: 0.9996536796536795
(Val @ epoch 165) acc: 0.9866666666666667; ap: 0.9996536796536795
(Val @ epoch 166) acc: 0.9733333333333334; ap: 0.9996536796536795
(Val @ epoch 167) acc: 0.9733333333333334; ap: 0.9994871794871794
(Val @ epoch 168) acc: 0.98; ap: 0.9987938371416051
(Val @ epoch 169) acc: 0.9733333333333334; ap: 0.9994871794871794
(Val @ epoch 170) acc: 0.98; ap: 0.9984602339181284
(Val @ epoch 171) acc: 0.98; ap: 0.998815789473684
(Val @ epoch 172) acc: 0.98; ap: 0.9993248945147678
(Val @ epoch 173) acc: 0.9933333333333333; ap: 0.9994871794871794
(Val @ epoch 174) acc: 0.9733333333333334; ap: 0.9994871794871794
(Val @ epoch 175) acc: 0.9733333333333334; ap: 0.9994871794871794
(Val @ epoch 176) acc: 0.96; ap: 0.9994871794871794
2024_03_27_16_24_40 Train loss: 0.15170535445213318 at step: 1600 lr 0.00011809800000000003
(Val @ epoch 177) acc: 0.9866666666666667; ap: 0.9996536796536795
(Val @ epoch 178) acc: 0.98; ap: 0.9994871794871794
(Val @ epoch 179) acc: 0.9733333333333334; ap: 0.9998245614035086
2024_03_27_16_24_46 changing lr at the end of epoch 180, iters 1629
*************************
Changing lr from 0.00011809800000000003 to 0.00010628820000000004
*************************
(Val @ epoch 180) acc: 0.9733333333333334; ap: 0.9993248945147678
(Val @ epoch 181) acc: 0.9866666666666667; ap: 0.9996536796536795
(Val @ epoch 182) acc: 0.9733333333333334; ap: 0.9994871794871794
(Val @ epoch 183) acc: 0.98; ap: 0.9994871794871794
(Val @ epoch 184) acc: 0.98; ap: 0.9994871794871794
(Val @ epoch 185) acc: 0.9733333333333334; ap: 0.9994871794871794
(Val @ epoch 186) acc: 0.98; ap: 0.9993248945147678
(Val @ epoch 187) acc: 0.98; ap: 0.9994871794871794
(Val @ epoch 188) acc: 0.98; ap: 0.9994871794871794
(Val @ epoch 189) acc: 0.9866666666666667; ap: 0.9996536796536795
(Val @ epoch 190) acc: 0.9866666666666667; ap: 0.9994871794871794
(Val @ epoch 191) acc: 0.98; ap: 0.9996536796536795
(Val @ epoch 192) acc: 0.9733333333333334; ap: 0.9996536796536795
(Val @ epoch 193) acc: 0.98; ap: 0.9993248945147678
(Val @ epoch 194) acc: 0.9933333333333333; ap: 0.9998245614035086
(Val @ epoch 195) acc: 0.9466666666666667; ap: 0.9996536796536795
(Val @ epoch 196) acc: 0.9866666666666667; ap: 0.9993248945147678
(Val @ epoch 197) acc: 0.9733333333333334; ap: 0.9994871794871794
(Val @ epoch 198) acc: 0.9933333333333333; ap: 0.9998245614035086
(Val @ epoch 199) acc: 0.9866666666666667; ap: 0.9996536796536795
(Val @ epoch 200) acc: 0.9733333333333334; ap: 0.9991363022941968
(Val @ epoch 201) acc: 0.9666666666666667; ap: 0.9996536796536795
(Val @ epoch 202) acc: 0.9733333333333334; ap: 0.9999999999999998
(Val @ epoch 203) acc: 0.98; ap: 0.9994871794871794
(Val @ epoch 204) acc: 0.98; ap: 0.9994871794871794
(Val @ epoch 205) acc: 0.9733333333333334; ap: 0.9994871794871794
(Val @ epoch 206) acc: 0.98; ap: 0.9994871794871794
(Val @ epoch 207) acc: 0.96; ap: 0.9994871794871794
(Val @ epoch 208) acc: 0.96; ap: 0.9998245614035086
(Val @ epoch 209) acc: 0.9266666666666666; ap: 0.9994871794871794
2024_03_27_16_25_46 changing lr at the end of epoch 210, iters 1899
*************************
Changing lr from 0.00010628820000000004 to 9.565938000000004e-05
*************************
(Val @ epoch 210) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 211) acc: 0.96; ap: 0.9996536796536795
(Val @ epoch 212) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 213) acc: 0.96; ap: 0.9999999999999998
(Val @ epoch 214) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 215) acc: 0.9533333333333334; ap: 0.9999999999999998
(Val @ epoch 216) acc: 0.9933333333333333; ap: 0.9996536796536795
(Val @ epoch 217) acc: 0.96; ap: 0.9999999999999998
(Val @ epoch 218) acc: 0.9933333333333333; ap: 0.9998245614035086
(Val @ epoch 219) acc: 0.96; ap: 0.9998245614035086
(Val @ epoch 220) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 221) acc: 0.98; ap: 0.9999999999999998
2024_03_27_16_26_09 Train loss: 0.08588909357786179 at step: 2000 lr 9.565938000000004e-05
(Val @ epoch 222) acc: 0.9933333333333333; ap: 0.9996536796536795
(Val @ epoch 223) acc: 0.9733333333333334; ap: 0.9999999999999998
(Val @ epoch 224) acc: 0.9666666666666667; ap: 0.9996536796536795
(Val @ epoch 225) acc: 0.94; ap: 0.9999999999999998
(Val @ epoch 226) acc: 0.9933333333333333; ap: 0.9998245614035086
(Val @ epoch 227) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 228) acc: 0.9666666666666667; ap: 0.9999999999999998
(Val @ epoch 229) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 230) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 231) acc: 0.9866666666666667; ap: 0.9996536796536795
(Val @ epoch 232) acc: 0.96; ap: 0.9998245614035086
(Val @ epoch 233) acc: 0.9933333333333333; ap: 0.9996536796536795
(Val @ epoch 234) acc: 0.9933333333333333; ap: 0.9998245614035086
(Val @ epoch 235) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 236) acc: 0.98; ap: 0.9998245614035086
(Val @ epoch 237) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 238) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 239) acc: 0.98; ap: 0.9999999999999998
2024_03_27_16_26_45 changing lr at the end of epoch 240, iters 2169
*************************
Changing lr from 9.565938000000004e-05 to 8.609344200000004e-05
*************************
(Val @ epoch 240) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 241) acc: 0.9733333333333334; ap: 0.9999999999999998
(Val @ epoch 242) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 243) acc: 0.9733333333333334; ap: 0.9999999999999998
(Val @ epoch 244) acc: 0.9866666666666667; ap: 0.9996536796536795
(Val @ epoch 245) acc: 0.9733333333333334; ap: 0.9999999999999998
(Val @ epoch 246) acc: 0.9933333333333333; ap: 0.9998245614035086
(Val @ epoch 247) acc: 0.9733333333333334; ap: 0.9999999999999998
(Val @ epoch 248) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 249) acc: 0.9733333333333334; ap: 0.9999999999999998
(Val @ epoch 250) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 251) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 252) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 253) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 254) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 255) acc: 0.98; ap: 0.9996536796536795
(Val @ epoch 256) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 257) acc: 0.9933333333333333; ap: 0.9998245614035086
(Val @ epoch 258) acc: 0.9733333333333334; ap: 0.9999999999999998
(Val @ epoch 259) acc: 0.9933333333333333; ap: 0.9998245614035086
(Val @ epoch 260) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 261) acc: 0.98; ap: 0.9996536796536795
(Val @ epoch 262) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 263) acc: 0.9733333333333334; ap: 0.9999999999999998
(Val @ epoch 264) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 265) acc: 1.0; ap: 0.9999999999999998
2024_03_27_16_27_37 Train loss: 0.061448656022548676 at step: 2400 lr 8.609344200000004e-05
(Val @ epoch 266) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 267) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 268) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 269) acc: 0.9933333333333333; ap: 0.9998245614035086
2024_03_27_16_27_45 changing lr at the end of epoch 270, iters 2439
*************************
Changing lr from 8.609344200000004e-05 to 7.748409780000004e-05
*************************
(Val @ epoch 270) acc: 0.94; ap: 0.9996536796536795
(Val @ epoch 271) acc: 0.9933333333333333; ap: 0.9998245614035086
(Val @ epoch 272) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 273) acc: 0.9333333333333333; ap: 0.9999999999999998
(Val @ epoch 274) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 275) acc: 0.9733333333333334; ap: 0.9999999999999998
(Val @ epoch 276) acc: 0.9866666666666667; ap: 0.9996536796536795
(Val @ epoch 277) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 278) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 279) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 280) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 281) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 282) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 283) acc: 0.9733333333333334; ap: 0.9998245614035086
(Val @ epoch 284) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 285) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 286) acc: 0.9866666666666667; ap: 0.9996536796536795
(Val @ epoch 287) acc: 0.9866666666666667; ap: 0.9996536796536795
(Val @ epoch 288) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 289) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 290) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 291) acc: 0.9933333333333333; ap: 0.9998245614035086
(Val @ epoch 292) acc: 0.98; ap: 0.9996536796536795
(Val @ epoch 293) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 294) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 295) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 296) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 297) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 298) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 299) acc: 0.9466666666666667; ap: 0.9999999999999998
2024_03_27_16_28_44 changing lr at the end of epoch 300, iters 2709
*************************
Changing lr from 7.748409780000004e-05 to 6.973568802000003e-05
*************************
(Val @ epoch 300) acc: 0.9933333333333333; ap: 0.9998245614035086
(Val @ epoch 301) acc: 0.9733333333333334; ap: 0.9999999999999998
(Val @ epoch 302) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 303) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 304) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 305) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 306) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 307) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 308) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 309) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 310) acc: 0.96; ap: 0.9996536796536795
2024_03_27_16_29_05 Train loss: 0.05083336681127548 at step: 2800 lr 6.973568802000003e-05
(Val @ epoch 311) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 312) acc: 0.9933333333333333; ap: 0.9998245614035086
(Val @ epoch 313) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 314) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 315) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 316) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 317) acc: 0.9733333333333334; ap: 0.9999999999999998
(Val @ epoch 318) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 319) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 320) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 321) acc: 0.9666666666666667; ap: 0.9999999999999998
(Val @ epoch 322) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 323) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 324) acc: 0.9733333333333334; ap: 0.9999999999999998
(Val @ epoch 325) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 326) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 327) acc: 0.98; ap: 0.9998245614035086
(Val @ epoch 328) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 329) acc: 0.98; ap: 0.9999999999999998
2024_03_27_16_29_44 changing lr at the end of epoch 330, iters 2979
*************************
Changing lr from 6.973568802000003e-05 to 6.276211921800003e-05
*************************
(Val @ epoch 330) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 331) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 332) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 333) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 334) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 335) acc: 0.9666666666666667; ap: 0.9998245614035086
(Val @ epoch 336) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 337) acc: 0.9533333333333334; ap: 0.9999999999999998
(Val @ epoch 338) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 339) acc: 0.9666666666666667; ap: 0.9999999999999998
(Val @ epoch 340) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 341) acc: 0.9666666666666667; ap: 0.9999999999999998
(Val @ epoch 342) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 343) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 344) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 345) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 346) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 347) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 348) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 349) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 350) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 351) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 352) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 353) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 354) acc: 0.9866666666666667; ap: 0.9998245614035086
2024_03_27_16_30_33 Train loss: 0.0438084602355957 at step: 3200 lr 6.276211921800003e-05
(Val @ epoch 355) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 356) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 357) acc: 0.9933333333333333; ap: 0.9999999999999998
